household_key,group,treatment,pre_active_days,pre_baskets,pre_sales,pre_quantity,recency,no_pre_purchase,pre_target_baskets,pre_target_sales,pre_target_quantity,pre_target_purchase,pre_coupon_redemptions,pre_campaign_count,target_sales,target_quantity,target_purchase,total_sales,baskets,any_purchase,target_sales_first30,target_quantity_first30,target_purchase_first30,total_sales_first30,baskets_first30,any_purchase_first30,target_sales_per_day,total_sales_per_day
2179,대조,0,17.0,17.0,406.75,8175.0,36.0,0,11.0,183.68,76.0,1,0,1,10.0,5.0,1,102.14,3.0,1,0.0,0.0,0,34.11,1.0,1,0.2083,2.1279
2181,대조,0,4.0,4.0,80.73,18.0,73.0,0,3.0,43.78,12.0,1,0,1,155.47,57.0,1,353.77,10.0,1,75.14,34.0,1,169.16,5.0,1,3.239,7.3702
2182,처치,1,19.0,19.0,256.47,123.0,56.0,0,17.0,118.39,53.0,1,0,3,46.55,20.0,1,104.16,7.0,1,20.93,9.0,1,48.93,3.0,1,0.9698,2.17
2183,처치,1,43.0,53.0,1430.81,131205.0,5.0,0,34.0,729.27,319.0,1,0,2,282.96,127.0,1,602.33,26.0,1,161.56,69.0,1,378.91,17.0,1,5.895,12.5485
2185,처치,1,20.0,21.0,1893.57,9253.0,1.0,0,20.0,1166.18,325.0,1,0,8,271.67,63.0,1,505.57,8.0,1,228.15,49.0,1,387.54,6.0,1,5.6598,10.5327
2186,대조,0,36.0,41.0,1797.47,667.0,2.0,0,38.0,1013.89,338.0,1,0,1,235.33,57.0,1,520.66,17.0,1,165.61,40.0,1,321.61,10.0,1,4.9027,10.8471
2187,대조,0,14.0,16.0,694.32,269.0,16.0,0,13.0,427.59,175.0,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2198,처치,1,78.0,141.0,1963.42,76863.0,1.0,0,74.0,493.49,313.0,1,0,0,224.79,135.0,1,921.76,41.0,1,143.62,81.0,1,549.6,25.0,1,4.6831,19.2033
2204,처치,1,56.0,70.0,830.52,12780.0,1.0,0,54.0,440.37,238.0,1,0,0,95.8,52.0,1,194.4,9.0,1,88.97,48.0,1,184.65,8.0,1,1.9958,4.05
2205,처치,1,14.0,14.0,339.93,171.0,11.0,0,13.0,163.73,76.0,1,0,2,6.93,3.0,1,19.12,1.0,1,0.0,0.0,0,0.0,0.0,0,0.1444,0.3983
2209,처치,1,50.0,59.0,1275.99,163270.0,2.0,0,38.0,516.26,222.0,1,0,2,180.56,77.0,1,474.26,27.0,1,59.589999999999996,37.0,1,242.07999999999998,16.0,1,3.7617,9.8804
2211,처치,1,30.0,30.0,760.26,37680.0,16.0,0,23.0,312.48,151.0,1,0,0,65.28,35.0,1,189.38,5.0,1,27.400000000000002,18.0,1,97.04,3.0,1,1.36,3.9454
2213,대조,0,11.0,11.0,309.31,7569.0,10.0,0,5.0,71.81,37.0,1,0,3,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2215,처치,1,46.0,47.0,951.72,354.0,2.0,0,45.0,783.4,289.0,1,0,3,92.52,40.0,1,176.46,7.0,1,36.24,16.0,1,53.480000000000004,3.0,1,1.9275,3.6762
2217,처치,1,51.0,55.0,1135.57,40386.0,7.0,0,44.0,651.72,303.0,1,0,4,232.38,154.0,1,332.23,17.0,1,131.14000000000001,76.0,1,211.85,12.0,1,4.8412,6.9215
2221,처치,1,40.0,40.0,825.64,471.0,1.0,0,40.0,483.33,268.0,1,0,1,150.55,79.0,1,200.65,11.0,1,96.47,55.0,1,127.45,6.0,1,3.1365,4.1802
2222,대조,0,13.0,13.0,1054.58,24409.0,5.0,0,12.0,361.12,164.0,1,1,1,89.99000000000001,41.0,1,242.68,6.0,1,0.0,0.0,0,42.25,2.0,1,1.8748,5.0558
2223,처치,1,5.0,5.0,72.38,18.0,86.0,0,1.0,6.99,1.0,1,0,2,0.0,0.0,0,3.39,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0706
2225,처치,1,31.0,32.0,1019.86,369.0,15.0,0,26.0,499.93,199.0,1,0,2,118.06,40.0,1,245.74,6.0,1,102.28,38.0,1,229.96,5.0,1,2.4596,5.1196
2230,대조,0,7.0,8.0,294.90000000000003,113.0,51.0,0,4.0,128.6,48.0,1,0,0,21.9,7.0,1,43.230000000000004,2.0,1,21.9,7.0,1,43.230000000000004,2.0,1,0.4562,0.9006
2231,처치,1,15.0,16.0,772.79,13788.0,5.0,0,14.0,444.49,164.0,1,0,0,107.17,68.0,1,154.79,6.0,1,71.91,57.0,1,119.53,5.0,1,2.2327,3.2248
2238,처치,1,55.0,66.0,880.35,520.0,1.0,0,57.0,518.85,277.0,1,0,1,54.94,25.0,1,206.76,15.0,1,12.530000000000001,8.0,1,16.45,3.0,1,1.1446,4.3075
2241,대조,0,29.0,34.0,839.79,477.0,2.0,0,31.0,530.82,279.0,1,0,0,15.58,14.0,1,30.38,2.0,1,0.0,0.0,0,0.0,0.0,0,0.3246,0.6329
2245,처치,1,31.0,48.0,1198.77,21077.0,2.0,0,31.0,673.35,368.0,1,0,3,49.42,27.0,1,150.28,11.0,1,21.41,13.0,1,75.36,8.0,1,1.0296,3.1308
2247,대조,0,13.0,15.0,572.92,215.0,4.0,0,11.0,354.2,118.0,1,0,1,58.65,28.0,1,116.44,3.0,1,58.65,28.0,1,116.44,3.0,1,1.2219,2.4258
2248,대조,0,12.0,12.0,500.12,221.0,20.0,0,9.0,272.33,127.0,1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2250,대조,0,19.0,23.0,1025.55,41951.0,12.0,0,17.0,655.09,338.0,1,0,0,148.54,71.0,1,228.09,4.0,1,81.68,42.0,1,149.56,3.0,1,3.0946,4.7519
2251,대조,0,5.0,7.0,525.22,299.0,58.0,0,7.0,339.78,200.0,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2252,대조,0,51.0,78.0,2871.78,211232.0,1.0,0,50.0,1275.44,592.0,1,0,0,452.83,221.0,1,1029.92,37.0,1,305.0,135.0,1,680.42,23.0,1,9.434,21.4567
2254,대조,0,33.0,41.0,536.17,34863.0,6.0,0,30.0,246.44,102.0,1,0,0,63.120000000000005,37.0,1,98.5,11.0,1,31.46,19.0,1,32.75,4.0,1,1.315,2.0521
2258,대조,0,16.0,16.0,470.38,192.0,6.0,0,16.0,255.44,105.0,1,0,1,34.47,9.0,1,36.76,1.0,1,34.47,9.0,1,36.76,1.0,1,0.7181,0.7658
2260,처치,1,31.0,35.0,1776.71,168505.0,3.0,0,21.0,691.35,527.0,1,0,1,33.67,52.0,1,162.29,6.0,1,15.48,20.0,1,102.28999999999999,5.0,1,0.7015,3.381
2263,처치,1,69.0,93.0,950.78,6235.0,2.0,0,74.0,562.6,322.0,1,0,4,176.56,94.0,1,373.76,16.0,1,139.02,74.0,1,309.51,12.0,1,3.6783,7.7867
2266,처치,1,51.0,56.0,3488.76,106108.0,5.0,0,47.0,1353.53,666.0,1,0,2,190.61,85.0,1,492.47,12.0,1,84.89,39.0,1,167.48,5.0,1,3.971,10.2598
2269,처치,1,63.0,75.0,1076.69,561.0,2.0,0,63.0,673.14,321.0,1,0,1,245.62,96.0,1,340.34,17.0,1,178.53,70.0,1,242.97,10.0,1,5.1171,7.0904
2273,대조,0,13.0,13.0,317.36,146.0,11.0,0,11.0,190.62,83.0,1,0,1,79.88,21.0,1,108.05,4.0,1,66.00999999999999,15.0,1,84.93,2.0,1,1.6642,2.251
2274,대조,0,14.0,14.0,1926.65,666.0,5.0,0,13.0,1025.08,384.0,1,0,4,127.21000000000001,58.0,1,313.71,2.0,1,127.21000000000001,58.0,1,313.71,2.0,1,2.6502,6.5356
2275,대조,0,34.0,40.0,540.41,296.0,5.0,0,32.0,297.89,154.0,1,0,0,191.2,87.0,1,383.78000000000003,16.0,1,113.54,49.0,1,233.41,10.0,1,3.9833,7.9954
2278,대조,0,12.0,12.0,222.21,71.0,7.0,0,12.0,140.09,52.0,1,0,2,111.56,37.0,1,166.77,8.0,1,111.56,37.0,1,166.77,8.0,1,2.3242,3.4744
2279,대조,0,15.0,15.0,266.95,151.0,25.0,0,12.0,147.21,65.0,1,0,0,35.13,14.0,1,73.9,7.0,1,9.719999999999999,4.0,1,26.68,3.0,1,0.7319,1.5396
2281,대조,0,26.0,32.0,1074.8600000000001,454.0,5.0,0,26.0,678.34,283.0,1,0,0,243.44,99.0,1,396.95,13.0,1,183.14000000000001,75.0,1,274.82,10.0,1,5.0717,8.2698
2282,대조,0,19.0,21.0,274.95,163.0,7.0,0,20.0,210.01,131.0,1,0,1,60.64,35.0,1,134.67,8.0,1,46.03,26.0,1,88.43,6.0,1,1.2633,2.8056
2286,대조,0,3.0,3.0,74.2,12.0,22.0,0,3.0,38.01,5.0,1,0,1,3.89,1.0,1,3.89,1.0,1,0.0,0.0,0,0.0,0.0,0,0.081,0.081
2288,처치,1,26.0,34.0,684.5,286.0,10.0,0,25.0,382.42,171.0,1,0,2,10.66,10.0,1,40.42,2.0,1,10.66,10.0,1,40.42,2.0,1,0.2221,0.8421
2289,대조,0,24.0,24.0,525.17,250.0,21.0,0,22.0,389.95,153.0,1,0,1,116.83,67.0,1,241.82,7.0,1,53.61,47.0,1,145.25,4.0,1,2.434,5.0379
2293,대조,0,13.0,17.0,921.4,25789.0,11.0,0,14.0,427.45,150.0,1,0,0,230.76999999999998,74.0,1,287.08,3.0,1,230.76999999999998,74.0,1,287.08,3.0,1,4.8077,5.9808
2294,처치,1,39.0,46.0,2383.18,177656.0,1.0,0,26.0,1147.94,533.0,1,0,4,112.9,44.0,1,249.78,8.0,1,91.61,35.0,1,219.94,6.0,1,2.3521,5.2038
2298,처치,1,24.0,27.0,952.67,446.0,3.0,0,27.0,559.82,208.0,1,0,0,164.98,54.0,1,232.38,8.0,1,67.14,20.0,1,95.35,4.0,1,3.4371,4.8412
2301,처치,1,47.0,59.0,1760.4,62375.0,18.0,0,39.0,772.3100000000001,263.0,1,0,2,36.4,7.0,1,141.38,5.0,1,36.4,7.0,1,141.38,5.0,1,0.7583,2.9454
2302,처치,1,20.0,20.0,621.16,337.0,5.0,0,20.0,310.16,155.0,1,0,1,101.78,69.0,1,150.68,7.0,1,63.29,47.0,1,84.0,4.0,1,2.1204,3.1392
2303,처치,1,25.0,27.0,903.4,11086.0,12.0,0,20.0,388.07,124.0,1,0,1,22.36,4.0,1,63.99,3.0,1,22.36,4.0,1,63.99,3.0,1,0.4658,1.3331
2310,대조,0,19.0,20.0,546.23,329.0,13.0,0,19.0,252.83,129.0,1,0,0,32.61,13.0,1,48.07,4.0,1,25.95,10.0,1,40.42,3.0,1,0.6794,1.0015
2314,처치,1,28.0,28.0,1542.92,14407.0,9.0,0,27.0,836.7,574.0,1,0,1,139.64,92.0,1,233.87,5.0,1,91.0,60.0,1,151.6,3.0,1,2.9092,4.8723
2316,대조,0,5.0,5.0,91.26,21.0,115.0,0,3.0,78.30000000000001,13.0,1,0,1,5.98,2.0,1,19.14,1.0,1,0.0,0.0,0,0.0,0.0,0,0.1246,0.3988
2319,처치,1,10.0,10.0,368.15,164.0,36.0,0,8.0,174.24,67.0,1,0,1,73.65,26.0,1,194.77,6.0,1,20.32,9.0,1,59.730000000000004,4.0,1,1.5344,4.0577
2322,처치,1,67.0,88.0,6799.41,379822.0,1.0,0,59.0,3082.2400000000002,1002.0,1,3,4,783.28,300.0,1,1742.9,25.0,1,431.48,145.0,1,954.63,13.0,1,16.3183,36.3104
2327,대조,0,12.0,16.0,597.9,425.0,3.0,0,16.0,321.88,198.0,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2329,처치,1,25.0,27.0,668.5500000000001,331.0,4.0,0,19.0,308.13,178.0,1,0,3,55.16,4.0,1,59.94,3.0,1,0.0,0.0,0,1.0,1.0,1,1.1492,1.2488
2331,처치,1,28.0,29.0,1731.99,127933.0,2.0,0,20.0,845.29,440.0,1,2,5,236.16,115.0,1,536.35,12.0,1,189.96,82.0,1,373.96,7.0,1,4.92,11.174
2336,대조,0,18.0,19.0,462.15000000000003,273.0,4.0,0,19.0,309.44,143.0,1,0,2,112.93,42.0,1,177.42000000000002,8.0,1,91.31,34.0,1,132.36,4.0,1,2.3527,3.6963
2338,대조,0,29.0,33.0,931.96,22400.0,5.0,0,27.0,429.04,213.0,1,0,1,76.87,38.0,1,162.9,4.0,1,0.0,0.0,0,0.0,0.0,0,1.6015,3.3938
2342,대조,0,60.0,75.0,1928.83,373449.0,2.0,0,41.0,583.21,326.0,1,0,0,102.8,99.0,1,385.6,15.0,1,72.66,65.0,1,293.81,11.0,1,2.1417,8.0333
2343,처치,1,58.0,72.0,1554.15,96801.0,1.0,0,53.0,700.54,317.0,1,0,2,151.94,74.0,1,350.62,15.0,1,88.95,40.0,1,216.77,10.0,1,3.1654,7.3046
2344,처치,1,15.0,16.0,646.4300000000001,22076.0,11.0,0,13.0,280.28,131.0,1,0,1,102.76,57.0,1,204.34,5.0,1,88.41,51.0,1,181.93,4.0,1,2.1408,4.2571
2346,대조,0,8.0,8.0,253.93,112.0,59.0,0,6.0,95.42999999999999,44.0,1,0,1,50.08,17.0,1,117.63,2.0,1,50.08,17.0,1,117.63,2.0,1,1.0433,2.4506
2347,대조,0,28.0,35.0,1363.58,63687.0,5.0,0,24.0,740.3100000000001,321.0,1,0,0,111.76,75.0,1,265.17,8.0,1,48.83,38.0,1,192.97,7.0,1,2.3283,5.5244
2350,처치,1,13.0,15.0,562.43,15021.0,31.0,0,13.0,275.0,128.0,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2354,처치,1,28.0,29.0,1826.79,152166.0,2.0,0,20.0,892.29,319.0,1,0,2,269.07,96.0,1,389.03000000000003,4.0,1,108.91,35.0,1,166.82,2.0,1,5.6056,8.1048
2356,처치,1,19.0,22.0,437.03000000000003,254.0,2.0,0,19.0,211.14000000000001,112.0,1,0,1,60.72,25.0,1,81.58,6.0,1,57.33,24.0,1,76.8,5.0,1,1.265,1.6996
2358,처치,1,27.0,29.0,794.36,241.0,3.0,0,25.0,539.57,142.0,1,0,0,55.89,15.0,1,111.86,4.0,1,55.89,15.0,1,111.86,4.0,1,1.1644,2.3304
2364,처치,1,40.0,40.0,2606.95,1113.0,2.0,0,36.0,1673.97,637.0,1,0,0,287.31,117.0,1,550.3,9.0,1,155.66,59.0,1,337.77,6.0,1,5.9856,11.4646
2367,처치,1,51.0,63.0,2004.1100000000001,9294.0,1.0,0,59.0,1284.58,646.0,1,0,3,118.87,75.0,1,196.68,9.0,1,74.27,43.0,1,132.01,7.0,1,2.4765,4.0975
2369,대조,0,26.0,27.0,1020.19,82934.0,11.0,0,16.0,397.32,175.0,1,0,1,211.28,106.0,1,417.86,7.0,1,100.28,48.0,1,225.14,4.0,1,4.4017,8.7054
2370,처치,1,49.0,57.0,1786.3700000000001,115603.0,2.0,0,41.0,834.33,447.0,1,1,1,168.81,89.0,1,387.18,14.0,1,121.58,57.0,1,270.84000000000003,9.0,1,3.5169,8.0662
2371,처치,1,27.0,29.0,601.99,215.0,9.0,0,23.0,325.9,134.0,1,0,4,15.76,10.0,1,49.47,4.0,1,15.76,10.0,1,49.47,4.0,1,0.3283,1.0306
2372,처치,1,15.0,17.0,1039.9,442.0,4.0,0,13.0,573.51,228.0,1,0,1,200.97,90.0,1,374.5,9.0,1,124.27,60.0,1,243.56,4.0,1,4.1869,7.8021
2375,처치,1,41.0,51.0,1176.64,510.0,1.0,0,35.0,753.9300000000001,277.0,1,0,0,239.03,99.0,1,355.41,11.0,1,221.69,92.0,1,327.33,7.0,1,4.9798,7.4044
2377,대조,0,17.0,17.0,343.85,4527.0,5.0,0,14.0,179.24,97.0,1,0,1,53.99,31.0,1,115.53,9.0,1,31.77,16.0,1,59.29,5.0,1,1.1248,2.4069
2379,대조,0,19.0,19.0,396.39,30607.0,2.0,0,14.0,160.88,70.0,1,0,2,99.07000000000001,41.0,1,151.72,3.0,1,38.97,14.0,1,38.97,2.0,1,2.064,3.1608
2381,처치,1,26.0,28.0,597.88,34228.0,9.0,0,19.0,239.33,162.0,1,0,1,121.53,80.0,1,216.46,5.0,1,55.33,37.0,1,109.83,3.0,1,2.5319,4.5096
2384,대조,0,5.0,5.0,128.57,53.0,61.0,0,3.0,74.19,24.0,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2385,대조,0,131.0,230.0,4301.12,258812.0,1.0,0,157.0,2331.66,960.0,1,0,3,39.15,21.0,1,62.13,3.0,1,34.59,19.0,1,42.59,1.0,1,0.8156,1.2944
2386,대조,0,13.0,13.0,453.36,162.0,36.0,0,13.0,253.93,75.0,1,0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2388,대조,0,11.0,16.0,464.96,178.0,54.0,0,16.0,316.2,106.0,1,0,1,87.75,40.0,1,114.83,7.0,1,22.88,12.0,1,38.839999999999996,3.0,1,1.8281,2.3923
2390,대조,0,12.0,12.0,199.33,76.0,12.0,0,10.0,97.85,36.0,1,0,2,32.589999999999996,19.0,1,70.64,3.0,1,32.589999999999996,19.0,1,69.25,2.0,1,0.679,1.4717
2391,대조,0,16.0,16.0,194.53,114.0,2.0,0,14.0,109.86,70.0,1,0,1,13.83,13.0,1,22.63,3.0,1,7.84,7.0,1,8.83,1.0,1,0.2881,0.4715
2393,대조,0,20.0,22.0,1605.33,638.0,3.0,0,22.0,1037.3600000000001,453.0,1,0,1,117.68,59.0,1,180.97,3.0,1,49.46,25.0,1,82.24000000000001,2.0,1,2.4517,3.7702
2394,대조,0,17.0,21.0,416.45,105917.0,21.0,0,12.0,49.12,24.0,1,0,1,21.3,6.0,1,56.67,4.0,1,13.63,3.0,1,35.61,2.0,1,0.4438,1.1806
2398,대조,0,23.0,26.0,687.54,287.0,1.0,0,23.0,446.88,180.0,1,0,0,100.67,43.0,1,181.65,6.0,1,43.32,17.0,1,88.57000000000001,4.0,1,2.0973,3.7844
2400,대조,0,70.0,138.0,5321.79,354806.0,2.0,0,71.0,2867.06,1314.0,1,0,0,701.22,322.0,1,1438.21,34.0,1,576.48,269.0,1,1137.04,24.0,1,14.6088,29.9627
2405,처치,1,40.0,47.0,930.0,23041.0,3.0,0,37.0,520.76,213.0,1,0,1,77.87,35.0,1,386.61,15.0,1,77.87,35.0,1,334.03,12.0,1,1.6223,8.0544
2407,처치,1,48.0,55.0,2301.31,105461.0,2.0,0,40.0,1068.2,642.0,1,0,3,298.78,215.0,1,622.87,17.0,1,213.23,149.0,1,421.0,11.0,1,6.2246,12.9765
2410,처치,1,19.0,19.0,755.15,299.0,9.0,0,18.0,465.96,186.0,1,0,3,152.48000000000002,53.0,1,239.20000000000002,3.0,1,97.54,33.0,1,149.18,1.0,1,3.1767,4.9833
2411,처치,1,25.0,27.0,790.2,292.0,10.0,0,25.0,381.22,143.0,1,0,1,147.53,45.0,1,280.01,9.0,1,107.12,38.0,1,232.11,7.0,1,3.0735,5.8335
2415,대조,0,12.0,13.0,247.43,124.0,71.0,0,11.0,128.95,54.0,1,0,1,0.79,1.0,1,3.31,1.0,1,0.0,0.0,0,0.0,0.0,0,0.0165,0.069
2416,처치,1,40.0,42.0,1337.66,429.0,7.0,0,34.0,597.07,193.0,1,0,1,185.43,52.0,1,554.04,12.0,1,100.72,29.0,1,323.22,8.0,1,3.8631,11.5425
2419,대조,0,18.0,19.0,294.69,7950.0,31.0,0,12.0,106.72,34.0,1,0,2,2.32,1.0,1,23.380000000000003,3.0,1,0.0,0.0,0,3.99,1.0,1,0.0483,0.4871
2420,처치,1,16.0,24.0,1310.54,18558.0,15.0,0,15.0,854.21,321.0,1,0,3,230.58,83.0,1,459.04,10.0,1,173.84,60.0,1,372.68,7.0,1,4.8038,9.5633
2423,처치,1,15.0,19.0,1003.68,9293.0,25.0,0,16.0,486.4,259.0,1,0,0,70.58,33.0,1,108.28,2.0,1,47.2,26.0,1,84.9,1.0,1,1.4704,2.2558
2426,처치,1,31.0,37.0,906.16,74168.0,2.0,0,30.0,512.01,191.0,1,0,1,65.16,26.0,1,96.67,6.0,1,38.94,14.0,1,49.69,4.0,1,1.3575,2.014
2429,대조,0,16.0,17.0,562.88,322.0,12.0,0,16.0,367.8,186.0,1,0,1,92.61,40.0,1,124.92,9.0,1,77.13000000000001,33.0,1,96.95,6.0,1,1.9294,2.6025
2437,처치,1,17.0,17.0,1145.73,414.0,27.0,0,16.0,568.41,196.0,1,0,1,157.4,58.0,1,321.4,4.0,1,108.0,38.0,1,238.4,2.0,1,3.2792,6.6958
2438,처치,1,37.0,41.0,643.54,66973.0,7.0,0,25.0,192.8,88.0,1,0,1,135.9,44.0,1,282.84000000000003,19.0,1,67.57000000000001,20.0,1,124.84,9.0,1,2.8313,5.8925
2439,대조,0,20.0,20.0,193.54,140.0,3.0,0,19.0,146.32999999999998,106.0,1,0,1,6.67,2.0,1,10.96,2.0,1,6.67,2.0,1,10.96,2.0,1,0.139,0.2283
2440,대조,0,26.0,33.0,529.96,224.0,3.0,0,24.0,391.58,131.0,1,0,1,75.12,24.0,1,90.24,5.0,1,27.71,10.0,1,37.05,4.0,1,1.565,1.88
2441,처치,1,30.0,30.0,303.09,208.0,3.0,0,26.0,177.58,131.0,1,0,1,65.64,45.0,1,118.29,10.0,1,47.7,29.0,1,74.14,6.0,1,1.3675,2.4644
2443,처치,1,51.0,59.0,1349.66,110947.0,51.0,0,43.0,486.47,232.0,1,2,4,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2445,처치,1,40.0,51.0,1982.31,17129.0,2.0,0,41.0,1073.52,592.0,1,0,4,213.15,88.0,1,601.55,11.0,1,46.18,25.0,1,218.32999999999998,6.0,1,4.4406,12.5323
2446,처치,1,42.0,54.0,1879.56,239595.0,3.0,0,31.0,593.0500000000001,219.0,1,0,2,180.5,84.0,1,733.3100000000001,19.0,1,115.38,58.0,1,513.57,13.0,1,3.7604,15.2773
2447,처치,1,28.0,29.0,1839.43,542.0,11.0,0,28.0,929.21,301.0,1,0,1,242.89000000000001,55.0,1,440.88,8.0,1,132.04,30.0,1,265.57,5.0,1,5.0602,9.185
2450,대조,0,12.0,13.0,312.44,15596.0,12.0,0,11.0,179.85,85.0,1,0,0,122.33,63.0,1,208.11,9.0,1,106.4,55.0,1,184.33,8.0,1,2.5485,4.3356
2453,처치,1,29.0,31.0,966.47,338.0,2.0,0,24.0,454.75,154.0,1,0,3,59.81,29.0,1,119.97,8.0,1,45.57,22.0,1,100.38,7.0,1,1.246,2.4994
2455,처치,1,30.0,31.0,2394.26,802.0,1.0,0,31.0,1304.0,418.0,1,1,1,187.27,93.0,1,325.98,11.0,1,134.4,56.0,1,250.59,7.0,1,3.9015,6.7912
2456,대조,0,22.0,25.0,461.07,248.0,3.0,0,20.0,268.47,140.0,1,0,0,48.79,33.0,1,78.87,5.0,1,15.22,10.0,1,21.990000000000002,2.0,1,1.0165,1.6431
2457,대조,0,18.0,18.0,287.78,14134.0,4.0,0,14.0,116.64,66.0,1,1,1,115.74,45.0,1,243.37,7.0,1,102.54,36.0,1,221.88,5.0,1,2.4112,5.0702
2466,대조,0,25.0,28.0,791.76,306.0,7.0,0,28.0,574.1,127.0,1,0,2,469.75,144.0,1,713.5,11.0,1,207.95,68.0,1,401.7,4.0,1,9.7865,14.8646
2470,대조,0,25.0,26.0,264.09000000000003,20184.0,3.0,0,22.0,143.48,60.0,1,0,1,27.330000000000002,12.0,1,44.38,4.0,1,17.35,10.0,1,25.27,3.0,1,0.5694,0.9246
2472,대조,0,17.0,23.0,658.65,281.0,14.0,0,18.0,362.74,159.0,1,0,0,72.74000000000001,28.0,1,146.4,3.0,1,72.74000000000001,28.0,1,146.4,3.0,1,1.5154,3.05
2474,대조,0,14.0,14.0,152.66,95.0,3.0,0,13.0,102.23,72.0,1,0,2,5.49,6.0,1,6.99,1.0,1,0.0,0.0,0,0.0,0.0,0,0.1144,0.1456
2475,처치,1,34.0,38.0,1569.21,16007.0,12.0,0,34.0,573.01,221.0,1,0,1,216.14,93.0,1,529.86,17.0,1,160.41,64.0,1,408.92,13.0,1,4.5029,11.0388
2477,대조,0,7.0,8.0,404.71,29160.0,3.0,0,5.0,216.12,73.0,1,0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0
2478,처치,1,40.0,45.0,945.23,504.0,2.0,0,41.0,505.56,275.0,1,0,2,42.64,26.0,1,90.44,5.0,1,19.93,14.0,1,52.88,4.0,1,0.8883,1.8842
2481,처치,1,43.0,44.0,1424.28,131952.0,2.0,0,35.0,544.0500000000001,246.0,1,1,2,190.54,83.0,1,519.96,14.0,1,155.64000000000001,76.0,1,374.38,9.0,1,3.9696,10.8325
2482,처치,1,5.0,9.0,96.13,46.0,88.0,0,7.0,67.0,31.0,1,0,2,67.91,31.0,1,146.36,3.0,1,0.0,0.0,0,0.0,0.0,0,1.4148,3.0492
2483,대조,0,26.0,26.0,295.91,236.0,2.0,0,26.0,137.13,86.0,1,0,0,24.86,22.0,1,79.58,7.0,1,14.46,12.0,1,49.6,4.0,1,0.5179,1.6579
2485,처치,1,18.0,21.0,356.42,16102.0,12.0,0,14.0,154.4,63.0,1,0,1,62.45,27.0,1,97.12,7.0,1,49.2,21.0,1,66.62,5.0,1,1.301,2.0233
2486,대조,0,19.0,23.0,1283.21,28976.0,4.0,0,16.0,698.64,425.0,1,0,0,184.78,100.0,1,279.62,7.0,1,150.57,78.0,1,218.48,5.0,1,3.8496,5.8254
2492,대조,0,9.0,11.0,626.32,3868.0,12.0,0,9.0,233.41,121.0,1,0,1,78.11,35.0,1,297.1,10.0,1,64.57,26.0,1,229.74,6.0,1,1.6273,6.1896
2493,대조,0,42.0,47.0,1005.9,43915.0,39.0,0,33.0,526.9300000000001,217.0,1,0,1,22.6,10.0,1,28.12,3.0,1,8.79,6.0,1,13.31,2.0,1,0.4708,0.5858
2494,대조,0,14.0,16.0,1048.06,26203.0,23.0,0,14.0,572.86,241.0,1,0,0,7.5,6.0,1,17.98,1.0,1,0.0,0.0,0,0.0,0.0,0,0.1562,0.3746
2497,처치,1,62.0,70.0,2697.4900000000002,1199.0,4.0,0,59.0,1351.63,522.0,1,0,1,255.48000000000002,117.0,1,407.94,15.0,1,68.71,38.0,1,199.78,10.0,1,5.3225,8.4988
2498,처치,1,73.0,85.0,1397.16,20386.0,1.0,0,63.0,768.86,288.0,1,0,2,87.74,27.0,1,103.49,6.0,1,12.77,6.0,1,22.54,2.0,1,1.8279,2.156
2499,대조,0,20.0,20.0,719.5600000000001,411.0,1.0,0,15.0,345.01,167.0,1,0,1,217.74,88.0,1,405.73,10.0,1,138.71,58.0,1,275.93,8.0,1,4.5362,8.4527
2500,처치,1,34.0,37.0,1947.82,88777.0,3.0,0,32.0,1066.09,519.0,1,2,3,207.48,96.0,1,516.51,11.0,1,165.25,73.0,1,421.17,9.0,1,4.3225,10.7606
